Date,Open,High,Low,Close,Volume
2020-08-24,3658.9617355749397,3690.5366653500373,3652.770693275925,3688.0601539611816,10931500
2020-08-25,3696.108083894231,3699.2036045295126,3663.9141497065098,3678.7727432250977,11316800
2020-08-26,3671.3438516619126,3683.726171742729,3646.5794476733913,3681.2496604919434,15096400
2020-08-27,3689.916869270536,3701.6801785271955,3678.153796186967,3679.3920516967773,11405300
2020-08-28,3678.153772053056,3678.153772053056,3641.6260613591207,3668.866973876953,11873900
2020-08-31,3655.246698095819,3680.0111000329816,3654.0084425729974,3669.486282348633,14555500
2020-09-01,3660.2002271905326,3671.344292985558,3639.150351374722,3662.6767387390137,13358400
2020-09-02,3662.0572581689808,3760.4963359216117,3652.770459142594,3747.494770050049,21711900
2020-09-03,3766.068547585659,3793.9284736463424,3723.349553436118,3752.447971343994,23126800
2020-09-04,3744.3994941711426,3807.549117633647,3718.3968330723546,3744.3994941711426,22250100
2020-09-08,3764.2108232276482,3764.2108232276482,3691.155395992591,3712.2052688598633,18469700
2020-09-09,3722.1109395804897,3761.1151629544106,3712.824377178289,3717.1581535339355,15896200
2020-09-10,3728.921236534177,3730.1594920922407,3678.153939519051,3685.583236694336,15811200
2020-09-11,3688.679177910526,3712.2053261694787,3675.0586022646303,3701.680507659912,13924800
2020-09-14,3715.9194163929997,3762.971940516165,3714.6811609985652,3734.492774963379,11932500
2020-09-15,3721.4915978497243,3782.7837072241673,3720.872352040969,3751.8280296325684,9444300
2020-09-16,3747.4948095536856,3772.2594497696946,3734.4934797181813,3737.5890007019043,12699000
2020-09-17,3751.828680763615,3775.974311860929,3720.8729977996472,3751.209671020508,14996200
2020-09-18,3725.825881925038,3772.8784143648636,3723.9686165916446,3736.3507003784184,22584500
2020-09-21,3714.6821508006574,3719.635173698161,3654.0090373450225,3690.5367546081543,15871400
2020-09-22,3697.965767591797,3737.589003023534,3684.9644377482173,3703.537799835205,12198900
2020-09-23,3704.1567159979645,3723.3490861043615,3643.4833764494124,3647.198143005371,15416200
2020-09-24,3652.7706396298145,3687.441090045234,3631.1017557283776,3664.5337142944336,10875300
2020-09-25,3643.4842028421735,3680.6311683079452,3641.007927416305,3676.916400909424,10676300
2020-09-28,3687.441112779902,3702.2997086401774,3663.914727132491,3675.058792114258,11910500
2020-09-29,3670.105265027678,3683.1068298351274,3658.9612015773428,3667.62899017334,10005900
