Date,Open,High,Low,Close,Volume
2020-08-24,6947.274324879684,6972.193069535945,6821.946414547545,6962.665412902832,2399700
2020-08-25,6988.3170196849005,7002.9755977266495,6860.790466143358,6872.51676940918,1662100
2020-08-26,6844.664922265637,6895.236027714156,6791.162660970578,6816.814468383789,1688900
2020-08-27,6856.623531504654,7012.171101702914,6844.828188535634,6939.188682556152,2327000
2020-08-28,6995.215827765999,6995.215827765999,6903.8041643786055,6951.72176361084,2976200
2020-08-31,6949.509777754087,6951.721826529116,6807.9690275313405,6855.886627197266,1571400
2020-09-01,6848.515289950862,6902.330002755333,6802.809173481147,6852.938262939453,1890400
2020-09-02,6835.981480076254,7009.221482942038,6792.486860778031,6973.098670959473,3079100
2020-09-03,7018.068021279579,7179.513258603625,6821.23788086962,6880.950256347656,2022100
2020-09-04,6976.04832930687,7015.856768426874,6829.347265418039,6915.598602294922,1892500
2020-09-08,6908.964500185653,6914.124822424931,6713.608479813657,6726.877960205078,1927600
2020-09-09,6777.0078699124,6906.753853690287,6753.417742173967,6821.976638793945,1784500
2020-09-10,6863.995622382533,6936.240132528458,6824.924531445848,6827.87336730957,1850800
2020-09-11,6841.879139875019,6939.925816130383,6817.5522300160565,6916.335693359375,1288300
2020-09-14,6959.09315613379,7045.344492135774,6949.509299400522,6999.638381958008,1471400
2020-09-15,7047.555866902792,7119.800935082489,6928.131115075214,6991.529113769531,2411400
2020-09-16,7014.382502427139,7192.045494878023,6998.901536793627,7070.409255981445,1797400
2020-09-17,7003.326887810579,7019.545208487436,6801.336354001308,6841.144805908203,1539500
2020-09-18,6821.974951215558,6854.411579744307,6701.812855653035,6729.088600158691,2549400
2020-09-21,6637.677594808715,6824.187102155203,6614.087470607438,6784.378662109375,2608900
2020-09-22,6835.244675505078,6929.605166506543,6753.41631418255,6807.231018066406,2095300
2020-09-23,6800.596967881885,6860.309346645726,6603.029467076454,6606.71565246582,1817800
2020-09-24,6611.138111233157,6723.191051707365,6544.790716410917,6633.254096984863,1941300
2020-09-25,6566.169232886976,6752.678722061546,6555.111240212822,6729.088600158691,2077800
2020-09-28,6805.021036466258,6939.189994728656,6774.05909896717,6872.105796813965,1385100
2020-09-29,6844.090462205858,6914.124041754823,6803.545238456025,6888.32243347168,2403200
2020-09-30,6896.432972058524,6979.735484753212,6879.477304686033,6939.927040100098,2090500
2020-10-01,7010.69722309669,7014.38340881414,6757.103506345998,6801.334922790527,2662500
2020-10-02,6733.511267847401,6956.143560521659,6721.716488645627,6857.35954284668,1369000
2020-10-05,6915.599080277221,6999.638936750356,6866.207343345861,6906.015785217285,1501800
2020-10-06,6928.8674655091245,6990.791886108183,6802.070351245546,6830.084007263184,2163800
2020-10-07,6885.375226659685,6991.530520483709,6858.098912917805,6877.266067504883,1558100
2020-10-08,6900.117744780313,6996.690289553285,6875.053484070008,6898.643608093262,1422900
2020-10-09,6921.497424610612,6927.395097112569,6838.931696882222,6845.566719055176,1501300
2020-10-12,6863.99493814952,6992.266192053658,6848.513973232888,6948.772132873535,1526500
2020-10-13,6931.080754233477,6978.261572045069,6735.725272947001,6766.687210083008,2513700
2020-10-14,6773.320008422433,6863.257523937333,6726.139764616726,6729.088600158691,2514300
2020-10-15,6637.678881366099,6802.072433073294,6627.358235179684,6760.789848327637,1812000
2020-10-16,6768.897614594033,6875.790240566002,6768.897614594033,6824.924369812012,3521000
2020-10-19,6791.014833361567,6863.259354897858,6712.135289477563,6739.411041259766,1326800
2020-10-20,6800.596849645645,6821.238137628202,6703.287518847219,6714.345512390137,1621500
2020-10-21,6702.550212867222,6772.583797472361,6656.844664160986,6690.755432128906,2483900
2020-10-22,6697.389344745548,6778.480353920564,6642.837293108957,6759.313766479492,1479900
2020-10-23,6820.501110098533,6830.822317010032,6701.81369859514,6726.877960205078,1166200
2020-10-26,6676.747546311517,6700.337666488587,6600.079515127835,6695.177345275879,1662700
2020-10-27,6677.485680789352,6699.601104686885,6561.009202657161,6563.958038330078,1800000
2020-10-28,6468.861896298148,6557.324739992256,6437.899957248515,6487.291702270508,2620500
2020-10-29,6446.00661662826,6592.7076577853695,6377.447742506012,6530.783241271973,1653800
2020-10-30,6507.931745934476,6590.497463320104,6465.174469300869,6542.579864501953,1796400
2020-11-02,6637.677411019071,6726.1402337161935,6569.855876122416,6701.075973510742,1922400
2020-11-03,6811.65552143348,6953.196278064048,6803.546362856763,6849.9892654418945,1724600
2020-11-04,6750.468896553262,6936.978431607095,6678.96116376089,6785.11701965332,2148700
2020-11-05,6875.0530625141955,6939.925758992131,6639.888623828238,6664.95344543457,2740200
2020-11-06,6733.512049857755,6817.552462682514,6665.6905148806345,6719.505783081055,1507500
2020-11-09,7123.486423938167,7150.025382163772,6720.242853677822,6921.495964050293,3943200
2020-11-10,6987.843915756353,6996.690423346586,6861.046785794358,6962.042304992676,2607700
2020-11-11,7011.434092096059,7029.126544974466,6928.131587461996,6956.882034301758,1675000
2020-11-12,6941.401434837427,7040.184911268553,6925.919905012997,6989.318473815918,1794900
2020-11-13,7017.331820870329,7159.609919498765,7017.331820870329,7129.3847732543945,1669900
2020-11-16,7260.605282981324,7285.670108391513,7156.661482939086,7228.9059982299805,2023100
2020-11-17,7228.905676498707,7352.753973918335,7154.449678074516,7325.478225708008,1756400
2020-11-18,7339.4839800214695,7520.096372443045,7265.027986805224,7377.0809326171875,2517800
2020-11-19,7312.9461849053505,7431.634170624833,7235.541343631556,7399.198097229004,2155700
2020-11-20,7397.722331047482,7499.455196954494,7366.02304944982,7385.190200805664,1817900
2020-11-23,7460.383731413589,7475.8652602561615,7372.6582550922885,7468.492889404297,1878100
2020-11-24,7559.9045441286025,7756.734682495709,7472.1785119824035,7731.669860839843,2627000
2020-11-25,7678.591786233455,7687.437729866607,7574.6474490812225,7663.110260009766,1950600
2020-11-27,7650.514067925333,7729.064869655095,7619.390453371804,7717.207931518555,1069400
2020-11-30,7653.478199408462,7697.940586081966,7569.740695083864,7584.5613021850595,2931800
2020-12-01,7670.522660891279,7769.080775586914,7652.737253335877,7728.323822021484,2299000
2020-12-02,7711.278746913293,7798.721678761618,7629.7642835831275,7683.119369506837,1710400
2020-12-03,7639.397773178471,7729.064306535893,7610.497195288682,7694.235260009766,1435600
2020-12-04,7721.653751028478,7772.044605740011,7686.0840685085195,7733.510688781738,1243800
2020-12-07,7684.601235558703,7736.474487251166,7611.238274796794,7663.111526489258,1488800
2020-12-08,7606.051688581293,7834.29265961826,7591.231081265097,7814.284217834473,1578100
2020-12-09,7781.678493059699,7844.666919977552,7769.080355380202,7795.017265319824,1413800
2020-12-10,7774.267565949462,7834.291753619448,7730.5458182940165,7812.0602798461905,2220700
2020-12-11,7744.626024110531,7829.1047224176355,7693.493972104171,7738.697555541992,1662100
2020-12-14,7810.57881886476,7855.041203167199,7751.295262881578,7771.3037033081055,1975300
2020-12-15,7798.721553017489,7896.539020510483,7764.633707642492,7849.11240386963,1404800
2020-12-16,7883.941493564543,7965.455956039714,7858.00515078197,7886.1645278930655,1823600
2020-12-17,7894.316493434228,7932.850975287075,7843.9256393442865,7896.5395278930655,1821000
2020-12-18,7929.147110139543,8010.661593524918,7877.274411267945,7958.78889465332,5276700
2020-12-21,7973.607436412176,7974.348636309558,7741.661621080163,7867.638465881348,2140200
2020-12-22,7896.540328204123,7948.413587437227,7855.783373131641,7869.122146606445,1513600
2020-12-23,7886.905915784843,7969.902780037257,7851.335669570983,7854.29990386963,1083300
2020-12-24,7869.120340497886,7959.527499369218,7849.111902193009,7943.224494934082,509000
2020-12-28,8004.732081877732,8075.131381608015,7958.7878589616985,7963.975128173828,1130000
2020-12-29,7983.241318404313,8026.962500949441,7954.340176179564,7967.6789474487305,1406000
2020-12-30,8011.400313658702,8048.452391488825,7986.2046067419,8014.364547729492,1017200
2020-12-31,8015.846184273182,8158.867223782924,8003.248613810571,8146.2696533203125,1033800
2021-01-04,8144.047872320563,8169.984217078578,7942.484452424156,8009.178314208984,2124600
2021-01-05,8029.186260620052,8029.186260620052,7897.280935803047,7946.189956665038,2054000
2021-01-06,7994.357063713244,8230.749529415782,7974.349188058533,8150.71689605713,2174800
2021-01-07,8171.465258781229,8218.892440069842,8124.779842746473,8156.6446533203125,1545300
2021-01-08,8189.992052164159,8198.88475548118,8055.122494723881,8147.752700805663,1260900
2021-01-11,8086.9870291628085,8165.537825661048,8071.425222922471,8088.469429016113,1290500
2021-01-12,8120.334422652422,8189.251317751943,8089.210809477128,8135.155029296875,1219200
2021-01-13,8104.032471334375,8165.5390711203445,8015.107689149103,8068.462219238282,2023500
2021-01-14,8076.613511848003,8117.371032413671,8018.071148385479,8081.80078125,1432900
2021-01-15,8055.1227872657555,8104.7730092098955,8004.731930712401,8032.891876220703,2126800
2021-01-19,8047.7118157168625,8188.509835463977,8029.185775365135,8171.465629577637,1255100
2021-01-20,8159.6093752347215,8278.17592211904,8135.154865929549,8225.562034606935,1993400
2021-01-21,8264.095656496056,8292.255599071637,8204.071467944725,8204.81266784668,1605200
2021-01-22,8165.537570488866,8222.597524920326,8114.405519175702,8183.322410583495,1238700
2021-01-25,8155.162395888659,8290.7725683941,8141.823625517814,8221.855682373047,1124100
2021-01-26,8227.043042850199,8255.944183452786,8089.2098346315925,8115.886810302734,1078800
2021-01-27,8062.532756550403,8366.35969655226,8043.265516832277,8189.250801086426,2797100
2021-01-28,8169.244126325162,8253.72284093298,8069.944802806145,8099.586585998535,2741200
2021-01-29,8044.748420788999,8093.657443798176,7930.627932470865,7942.4848709106445,2144500
2021-02-01,7932.109467964549,8081.799624547867,7925.439799476594,8055.86328125,1548300
2021-02-02,8175.911059983109,8281.880017808098,8118.109913054898,8209.998901367188,2057100
2021-02-03,8143.305558077735,8213.70427926934,8033.63172514535,8077.3529052734375,1702700
2021-02-04,8066.978321765484,8125.520671793065,7860.227662413341,7938.777885437012,2767000
2021-02-05,7934.333657247325,7994.357855526548,7892.835501930326,7923.217918395995,1742700
2021-02-08,7929.144572127587,7963.232415527867,7851.33498335597,7957.3039474487305,1909200
2021-02-09,7964.715492535276,8039.560288262134,7949.153121161694,7994.356704711913,1054700
2021-02-10,7973.607800631209,7992.133841322904,7808.355834268438,7825.399475097657,1879200
2021-02-11,7780.937190909308,7826.881975950699,7658.665207692468,7742.403274536133,2020300
2021-02-12,7715.725446551253,7789.829607548352,7672.003697570625,7738.697555541992,1202600
2021-02-16,7780.935780618795,7780.935780618795,7639.39658218432,7648.2892837524405,2086200
2021-02-17,7627.540508098498,7787.605184947005,7599.381133428158,7770.5615463256845,1961600
2021-02-18,7757.964360889144,7817.988547014218,7717.948048349143,7786.864936828613,1690900
2021-02-19,7795.758011821004,7795.758011821004,7654.960549172631,7666.075721740723,2574500
2021-02-22,7651.995402125421,7873.566673020268,7600.863352930514,7803.9085845947275,2217800
2021-02-23,7883.199419160434,8043.264657496189,7806.13103389172,8003.989547729492,2525100
2021-02-24,7978.053731275538,8102.548170989637,7969.902228860472,8029.926414489745,1578800
2021-02-25,8077.352804284407,8180.3575333479885,8061.790999753558,8064.7552337646475,1886700
2021-02-26,8043.264691854428,8086.245235521123,7898.020622394033,7899.502456665038,2795400
2021-03-01,7977.314697090516,8197.404191307533,7965.457757497007,8130.710319519043,1827700
2021-03-02,8138.119365294938,8247.793778090718,8078.095172654693,8187.7690200805655,1337300
2021-03-03,8206.432243257868,8411.723688780557,8175.824881634584,8305.718788146973,2045800
2021-03-04,8325.125629929626,8392.312017982087,8057.873994524439,8163.132194519043,2241000
2021-03-05,8241.517387378666,8385.594659597034,8173.5843176305225,8332.5922164917,2158300
2021-03-08,8414.708819111564,8710.328397348983,8371.410855395961,8456.51343536377,2971400
2021-03-09,8384.849514466236,8422.175233560109,8289.295764713159,8330.353713989258,2272700
2021-03-10,8337.817993898387,8491.599749973111,8278.843298717988,8488.613624572756,3212200
2021-03-11,8434.119808205034,8578.943212220265,8419.189178714361,8492.347839355467,2330100
2021-03-12,8584.916118187195,8646.13027990028,8558.788226519167,8640.158027648926,1698400
2021-03-15,8635.676198036816,8756.611702207858,8629.703947808466,8754.37168121338,2110100
2021-03-16,8704.357275051772,8734.964637022467,8587.901217797,8647.622024536133,3758600
2021-03-17,8698.385023514284,8698.385023514284,8555.801077714565,8647.622024536133,2179800
2021-03-18,8696.892778637433,8793.93987866352,8624.480790555006,8662.553184509277,3051400
2021-03-19,8608.803464751669,8649.11530801271,8437.104936367085,8453.528343200685,8756500
2021-03-22,8372.157354723902,8424.4131239506,8296.012582941952,8378.87570953369,2714100
2021-03-23,8343.789544196283,8423.666546380317,8321.394458362875,8350.50846862793,1801800
2021-03-24,8396.04590952668,8478.162363593454,8373.65025407884,8424.413246154785,2653400
2021-03-25,8487.120787985556,8568.490568788466,8424.413294101822,8563.264991760256,1560700
2021-03-26,8581.181647309972,8670.763705001895,8553.56098272976,8661.80532836914,1459300
2021-03-29,8663.297203638482,8753.62535020684,8638.662099243902,8719.285766601562,2648100
2021-03-30,8771.542155613068,8812.600665861659,8718.539713911803,8742.428146362305,1531700
2021-03-31,8705.103441128198,8741.68248295754,8569.984532858942,8577.449562072756,2111500
2021-04-01,8554.307086956913,8682.707637633695,8538.6303550085,8661.80532836914,2293000
2021-04-05,8718.53961982935,8779.753762919767,8700.623438071098,8770.795387268065,1266700
2021-04-06,8792.444736946249,8831.263796854342,8743.921196833719,8796.177536010742,1439000
2021-04-07,8794.683721817224,8797.669847001303,8637.16917801415,8687.932167053223,1891600
2021-04-08,8659.565020103666,8761.83767408425,8649.8605402036,8737.949241638185,1516000
2021-04-09,8785.72619262313,8823.051904282445,8708.088644026346,8741.68155670166,1630700
2021-04-12,8773.782107926201,8929.803886230615,8765.570405407801,8910.394355773926,1894000
2021-04-13,8848.432754019821,8952.198182637887,8830.516572626557,8897.702964782715,1720900
2021-04-14,8910.395553311177,8993.258693827878,8892.479367929129,8989.525894165037,1683000
2021-04-15,8987.28589486423,9079.853511503623,8941.748475568069,9076.867385864258,1792800
2021-04-16,9107.473599235014,9160.476041180224,9088.810743498874,9122.40365600586,1856200
2021-04-19,9147.039201638932,9179.139337828798,9058.203821813333,9170.180961608887,1169600
2021-04-20,9159.73018793889,9224.677136754372,9126.137272422904,9172.421363830565,1759200
2021-04-21,9199.296177460177,9274.69371339207,9196.31005184725,9249.3125,1032800
2021-04-22,9200.788887715626,9264.989164057626,9176.900452533386,9231.39624786377,1159700
2021-04-23,9263.496200792373,9351.584915971032,9233.636082734716,9335.162078857422,1181800
2021-04-26,9350.091488144117,9426.235695172227,9338.146986114889,9353.82428741455,1537200
2021-04-27,9353.077751556997,9400.107947513803,9336.654345797258,9394.135696411133,1360200
2021-04-28,9438.179644579293,9471.772557865464,9340.386460508078,9357.555969238283,1600100
2021-04-29,9370.247511838408,9553.143862312945,9370.247511838408,9545.678833007812,1066300
2021-04-30,9555.383463588594,9555.383463588594,9435.194610397028,9465.801971435547,1404800
2021-05-03,9521.04299347649,9636.752362694597,9497.901233541907,9565.087631225588,1575500
2021-05-04,9574.047060665864,9597.93606793158,9512.086229547296,9543.439697265625,2195600
2021-05-05,9519.549543991314,9537.466296211758,9389.656222891594,9514.32396697998,2032800
2021-05-06,9563.595269385281,9919.682929034929,9558.369122234151,9900.272827148438,2624100
2021-05-07,9685.277962220543,9915.204527619715,9597.935916577408,9873.398765563965,2104800
2021-05-10,9928.640122399334,10166.031121419617,9928.640122399334,10039.87116241455,2377400
2021-05-11,10060.77397252021,10077.943483212945,9898.78049914757,10012.997100830078,2307800
2021-05-12,10074.956098424698,10130.944663169206,9901.764258051693,9909.975959777832,2117000
2021-05-13,9865.933320240676,10307.869651750529,9825.620909912808,10266.065032958984,2217600
2021-05-14,10282.490228483606,10442.244271865817,10231.726654622289,10395.959602355957,2518800
2021-05-17,10357.886510770442,10430.298493180184,10306.37683884078,10378.04271697998,4020000
2021-05-18,10322.797977635137,10366.09593671447,10222.76535101577,10236.94930267334,1764800
2021-05-19,10193.652059330967,10193.652059330967,9947.302135108706,10129.451789855957,2108100
2021-05-20,10085.407399315944,10207.088440561332,10025.686034895787,10159.311576843262,1597000
2021-05-21,10181.70936658492,10289.207617271797,10170.512106759423,10259.34635925293,2741400
2021-05-24,10258.598498430325,10325.785463150778,10223.512238197387,10245.16178894043,1499200
2021-05-25,10236.949748425237,10253.373152208054,10071.223502318837,10089.139114379883,1492600
2021-05-26,10123.478902706596,10451.198584175341,10077.941491883366,10120.493347167967,3187200
2021-05-27,10177.974248813942,10197.384346877996,10027.925305874753,10174.988693237305,3993900
2021-05-28,10239.935688162255,10272.782496959942,10130.198003811043,10198.131072998047,2095500
2021-06-01,10270.544536226795,10409.39625051506,10255.614477085255,10303.39134979248,1501400
2021-06-02,10351.914328563364,10370.577187266137,10250.388331656655,10312.349159240723,1520100
2021-06-03,10174.92807307668,10291.320468388009,10174.177568366855,10231.997367858887,1993300
2021-06-04,10213.227824716425,10255.28016439507,10121.615804153871,10229.748100280762,1361700
2021-06-07,10237.257104590222,10248.520407324808,10096.084266001935,10099.088577270508,2389600
2021-06-08,10063.044931146082,10136.635670588532,10020.243229781016,10105.847778320312,1624700
2021-06-09,10075.059055028158,10093.831990841913,9985.69969722524,9989.454513549805,1256300
2021-06-10,10024.747456336363,10081.816767192042,9861.048010408496,9867.805992126465,1359700
2021-06-11,9906.851758450668,9974.435005456935,9868.555387213353,9891.833641052244,1538300
2021-06-14,9837.018619963757,9882.824630362365,9728.135818599261,9835.516464233397,1491300
2021-06-15,9872.309398009467,9966.924561132459,9785.202720068975,9920.368057250978,1623000
2021-06-16,9799.472278258587,9884.326312920795,9736.395490312243,9794.966957092285,1880900
2021-06-17,9837.018459336203,9837.018459336203,9474.325198491068,9502.860427856445,1953500
2021-06-18,9402.986783932864,9442.785310275676,9297.85824442644,9314.37851715088,3910600
2021-06-21,9390.97306848438,9647.036183624763,9390.97306848438,9623.757926940918,1581600
2021-06-22,9629.014427682476,9706.358835674333,9555.424836214414,9649.289520263672,1329000
2021-06-23,9647.786584880969,9663.55635468295,9596.724750872723,9598.226333618162,994600
2021-06-24,9606.485355649047,9712.364400497687,9589.21400510686,9681.576515197756,1136000
2021-06-25,9696.597626574508,9839.271487106582,9673.319368406455,9820.498550415037,1409700
2021-06-28,9816.741690554745,9820.496506273314,9694.342947953457,9743.152114868162,1574200
2021-06-29,9734.89270471819,9814.489762329698,9704.856468347087,9729.636878967285,1357300
2021-06-30,9749.160948886454,9808.482920591196,9708.61076677163,9794.966957092285,1206300
2021-07-01,9837.766794307998,10039.01321956315,9804.727396730994,9971.429977416992,1648500
2021-07-02,9951.157932406219,10024.747518456745,9909.106740377345,10004.472427368162,954100
2021-07-06,9969.177624201968,9969.177624201968,9794.9654070885,9889.580574035645,1991300
2021-07-07,9834.015377487065,10017.238271841026,9756.669826400652,9993.960014343262,1168600
2021-07-08,9914.360852505673,9978.939785045493,9743.90230746298,9791.960968017578,1650800
2021-07-09,9939.893059857823,10045.022181256674,9898.59352032474,10022.494430541992,1189700
2021-07-12,9996.210302541716,10124.617659494568,9930.880866900325,10105.094223022463,1478500
2021-07-13,10105.095521857938,10105.095521857938,9918.867190520154,9933.134803771973,1126000
2021-07-14,9974.43726686461,10003.723003464323,9807.733490586492,9888.832717895508,1317300
2021-07-15,9673.318368901853,9821.248040601844,9389.471114214679,9798.721435546875,2880800
2021-07-16,9792.712914627848,9864.800334734311,9759.672369658681,9795.716079711912,1631500
2021-07-19,9678.573672916762,9725.13018193192,9456.30220618933,9573.445129394533,1983900
2021-07-20,9575.697895049318,9753.665515102111,9543.408425746182,9598.976722717285,1918100
2021-07-21,9649.288003053418,9782.951200458234,9649.288003053418,9671.064102172853,1168800
2021-07-22,9646.284362852031,9664.305645150773,9566.68673763776,9630.514595031738,1304300
2021-07-23,9701.101674547283,9761.925798113789,9653.793513636014,9742.402359008787,1011800
2021-07-26,9758.17050894735,9840.020223214764,9746.907207280798,9799.47119140625,830400
2021-07-27,9761.925396882332,9909.105699329715,9714.617237915507,9870.808181762695,717100
2021-07-28,9879.070208650926,9920.37089931769,9686.08501162135,9792.715156555176,1083300
2021-07-29,9880.572909382938,9991.708382008184,9799.473679366934,9951.159339904785,1003800
2021-07-30,9908.354731079697,9911.359042292494,9734.892997333292,9765.68088531494,1423800
2021-08-02,9818.996786690584,9917.367941361541,9735.644898619828,9743.90503692627,1022200
2021-08-03,9776.941982756682,9828.755454305925,9661.301234943603,9815.23949432373,1674100
2021-08-04,9763.427374386469,9811.486037324135,9681.576515197756,9681.576515197756,1109100
2021-08-05,9592.969776761636,9611.742711745515,9371.449373113683,9606.486312866213,1941600
2021-08-06,9654.545591019216,9877.567005350153,9654.545591019216,9823.502006530762,2029200
2021-08-09,9849.781900502476,10028.500581184628,9808.481220621032,9963.169998168945,1458700
2021-08-10,9964.672333393526,10135.881385983721,9923.371652766751,10087.072219848633,1455200
2021-08-11,10108.099306632867,10192.953340661976,10042.769858590797,10183.191047668457,1105500
2021-08-12,10209.471773863133,10269.54423920905,10134.380046371907,10156.156143188478,979500
2021-08-13,10186.193099080258,10232.750752580414,10081.815636289017,10141.889251708984,846300
2021-08-16,10126.872416224007,10259.785120971595,10062.293471989324,10253.025993347168,984600
2021-08-17,10070.551543452026,10167.419367026583,10039.013155641498,10117.108047485353,1929700
2021-08-18,10077.310038954842,10247.018083792225,10069.049902738785,10085.570175170897,1374900
2021-08-19,10003.719967073841,10135.880994161707,9981.192219802013,10064.544082641603,1038900
2021-08-20,10065.29770267313,10150.902252153994,10033.759305054833,10104.345733642578,1353800
2021-08-23,10165.917993191035,10421.229397256424,10138.133276075214,10312.346626281738,2385700
2021-08-24,10328.11732779234,10362.660032055155,10277.055495014018,10283.8134765625,1227200
2021-08-25,10318.357104834833,10471.543762696689,10313.100132620355,10352.898666381838,1457500
2021-08-26,10358.154323235347,10379.93042267932,10225.992133587071,10228.996444702147,1425000
2021-08-27,10249.271019450043,10331.120733184638,10238.758222693385,10325.863761901855,1067500
2021-08-30,10316.047189845945,10343.99539870748,10158.174618253503,10161.196731567383,1155300
2021-08-31,10136.267739151901,10263.168814133014,10078.104170153063,10218.602447509766,1825500
2021-09-01,10224.64569917656,10236.731845366441,10103.031590561939,10142.310989379883,1992100
2021-09-02,10164.216239749667,10232.199948414422,10094.722627242263,10119.649871826172,1438000
2021-09-03,10119.649871826172,10146.843124772404,10048.64520287777,10119.649871826172,1405300
2021-09-07,10103.78871894979,10115.119915668056,9925.522058342489,9930.810180664062,1370700
2021-09-08,9930.051489354442,10062.995618224762,9911.16732120023,10032.781410217285,1195700
2021-09-09,10022.207161926659,10145.332331600268,9971.597719524216,9977.64079284668,1441900
2021-09-10,10024.474759172683,10044.113883876518,9890.774493516239,9936.851921081543,1311400
2021-09-13,10019.94145475953,10083.393150253898,9964.799993856983,10066.77498626709,1603600
2021-09-14,10096.990523173916,10133.247816347515,9944.406066862108,9980.664512634277,2118900
2021-09-15,9982.927455329258,10093.210357701972,9896.059585686859,9947.42512512207,1914200
2021-09-16,9932.31794066541,9994.257415624928,9877.931441745824,9931.561836242676,1515600
2021-09-17,9874.156502690383,9976.131498262746,9831.856139448011,9897.572692871092,3401200
2021-09-20,9753.296866104889,9799.374292268545,9647.545963072756,9788.799201965332,2009400
2021-09-21,9829.589007088212,9897.571561298488,9757.073283678707,9789.554656982422,1631400
2021-09-22,9873.401208292615,9929.297620953634,9842.430888921912,9846.962905883787,1476100
2021-09-23,9901.347908319223,9993.502747852448,9869.62264181408,9880.952682495117,1237000
2021-09-24,9879.44314252168,9945.160846352896,9852.24988811528,9857.538009643555,1162900
2021-09-27,9897.571304504407,9970.087026032481,9847.716817991248,9849.98282623291,1156100
2021-09-28,9848.473541187901,9912.679033065782,9651.322167290306,9667.94033050537,1453600
2021-09-29,9670.961353619306,9828.07779129313,9670.961353619306,9769.159271240234,908600
2021-09-30,9817.504238192698,9847.7184548358,9612.044337743851,9616.576354980467,1463500
2021-10-01,9630.927414961403,9740.455378572668,9556.901209494376,9647.54557800293,1553200
2021-10-04,9650.56687122008,9769.159441581345,9547.836935280482,9563.699569702147,1539600
2021-10-05,9580.317517137626,9735.922897654338,9509.312851636223,9678.515434265137,1864200
2021-10-06,9618.840761585681,9668.695248082195,9501.759250845422,9630.171379089355,1247200
2021-10-07,9678.514807447815,9766.892581359405,9606.754618410052,9618.840187072756,1309500
2021-10-08,9633.947537532356,9663.406794491524,9543.303182328003,9584.093055725098,970000
2021-10-11,9627.150095449735,9824.300885773207,9627.150095449735,9665.673965454103,1265000
2021-10-12,9679.27069895119,9732.902252051917,9556.146110770069,9578.806770324707,1443900
2021-10-13,9572.007862541834,9578.805886891509,9381.65511256337,9494.96012878418,1277100
