Date,Open,High,Low,Close,Volume
2020-08-24,5042.735170493019,5146.436877063376,5026.632427130127,5129.045639038086,2484400
2020-08-25,5172.843592122529,5182.50533356867,5105.212384832713,5128.400367736816,3365500
2020-08-26,5073.6509654451775,5158.6734106838085,5039.51323619721,5151.58865737915,3648600
2020-08-27,5158.030295502715,5231.458757718122,5123.892562015144,5152.877300262451,3502000
2020-08-28,5135.485596149483,5204.4052975077575,5098.771371900992,5200.540306091309,3119200
2020-08-31,5185.72791476129,5199.898408379603,5136.775434466237,5139.351932525635,3582800
2020-09-01,5097.482435636558,5120.670416458372,5065.27696131921,5091.0414390563965,3285500
2020-09-02,5080.736210166448,5179.28538908504,5078.159712866294,5151.58865737915,3321800
2020-09-03,5189.591717447881,5256.579183723193,5071.719527037956,5109.078006744385,4024000
2020-09-04,5150.944997185413,5179.929735136082,5046.5990560129985,5098.128025054932,4107100
2020-09-08,5116.1631860876205,5126.4686853870135,5016.970236820455,5090.398700714111,4235200
2020-09-09,5136.773362792353,5247.560277582047,5124.5351248001125,5183.149326324463,4483800
2020-09-10,5178.642316547968,5232.1035419650925,5138.063089136953,5179.286563873291,3402800
2020-09-11,5201.829013167831,5249.4929836435285,5173.488034898529,5232.102241516113,3007800
2020-09-14,5257.223641490222,5319.701870707571,5237.2559062729515,5277.835132598877,3989600
2020-09-15,5302.309547853214,5315.191541683844,5241.119340032883,5243.05158996582,3199200
2020-09-16,5266.240559541946,5297.157547099764,5187.659104756117,5191.52360534668,4103700
2020-09-17,5177.998274858345,5196.033269349816,5098.773050282706,5118.740295410156,5257000
2020-09-18,5072.362699421503,5125.179662793736,5023.410236090759,5029.20747756958,8811100
2020-09-21,5030.495883683347,5043.378370548602,4918.42095074707,5013.105140686035,5570000
2020-09-22,5027.275975226056,5074.939951354028,4951.914773292873,4960.288513183594,4908500
2020-09-23,5008.053024678073,5061.051596337018,4926.264858935085,4940.005210876465,5012500
2020-09-24,4944.585652397698,5043.385902868076,4902.055703583664,4995.621391296387,3597200
2020-09-25,4951.782412673383,4973.374606867057,4915.141476486773,4933.461944580078,3836600
2020-09-28,4992.350265464314,5081.335837372019,4983.843976011346,4993.004211425781,3832600
2020-09-29,4958.325858211799,4980.572499674469,4861.488946043562,4864.105728149414,4060200
2020-09-30,4877.191207288506,4926.264099165871,4864.75924827042,4906.634742736816,5410400
2020-10-01,4887.659811648673,4905.326332202819,4809.797829635875,4851.018878936768,3934400
2020-10-02,4814.378580316771,4915.7956036290125,4805.872291820256,4871.9572677612305,2974500
2020-10-05,4892.894960982339,4976.6459596386685,4875.882883381732,4966.8317794799805,3703400
2020-10-06,4987.769719316323,5021.138931518812,4927.57324994102,4940.005210876465,3323800
2020-10-07,5028.334869624562,5214.811733519696,5009.359960779765,5172.282299041748,6691300
2020-10-08,5164.431913996374,5193.875453736871,5093.766819584767,5125.173694610595,6433400
2020-10-09,5172.935687567712,5218.08289682501,5148.072274791527,5161.158176422119,3120800
2020-10-12,5174.90076191547,5209.579364711703,5137.605377017035,5189.950004577637,2842800
2020-10-13,5187.986530335126,5206.961443012244,5108.161207760804,5182.751968383789,4414300
2020-10-14,5140.221405142856,5227.24411508843,5092.457405894251,5163.122486114501,3488200
2020-10-15,5095.0745745288505,5189.948625171637,5093.765684630267,5178.171112060547,2406000
2020-10-16,5191.911032482214,5225.935178305082,5170.973288589369,5186.676471710205,3033600
2020-10-19,5167.703395276689,5192.5668165633315,5083.297953041474,5093.112133026124,4671600
2020-10-20,5087.223647637051,5093.766600720993,4796.05799224142,4798.02082824707,9405900
2020-10-21,4837.278203629825,4921.029186589474,4820.920574170668,4830.080806732178,7273500
2020-10-22,4891.586430103416,4912.5241791685785,4836.624526810294,4898.129383087157,4733500
2020-10-23,4924.301883842058,4931.499282159924,4862.1425801146,4871.302814483643,3823000
2020-10-26,4832.698935084336,4836.624607100686,4763.996679626271,4818.958583831787,5055900
2020-10-27,4799.329063488699,4811.106578335843,4657.999384518274,4667.159618377686,5377700
2020-10-28,4582.7544593811035,4653.419552795007,4550.0391938222965,4582.7544593811035,5709000
2020-10-29,4557.890835946414,4652.764902198268,4510.126330694348,4622.012474060059,6457600
2020-10-30,4587.988609471907,4655.381970596873,4576.211094961068,4646.875682830811,6155900
2020-11-02,4707.0713162513575,4727.354615759903,4640.331912714844,4686.787517547607,4315600
2020-11-03,4709.689353592789,4780.3539403708455,4690.059996646212,4699.220230102539,5043800
2020-11-04,4726.700500887574,4788.85979277223,4675.010331541687,4680.899337768555,4771200
2020-11-05,4718.850104644183,4742.405135885636,4633.1357690507075,4639.02477645874,5811000
2020-11-06,4646.87641326546,4673.703172444059,4588.643276584768,4609.581027984619,5465400
2020-11-09,4763.341597980102,4796.7108005531545,4683.516291379083,4686.787517547607,8327700
2020-11-10,4752.87321809244,4905.32645864828,4719.503511115196,4890.931663513184,7138400
2020-11-11,4898.128968296714,4919.066715588796,4812.415143319016,4914.486598968506,4586400
2020-11-12,4872.611928110516,4887.660671323235,4787.552034559524,4874.574764251709,4866200
2020-11-13,4907.289428357381,4975.337235000706,4890.9317969295225,4965.522556304932,4887000
2020-11-16,5062.359498227189,5150.690600145898,5013.940554139393,5144.801593780518,5408400
2020-11-17,5109.470096612531,5167.0492852982115,5070.8663216485875,5128.445011138916,3942100
2020-11-18,5151.345987361272,5182.752363070402,5057.1258618432,5068.903377532959,3703500
2020-11-19,5022.447659542364,5092.458307189863,4998.238183553852,5071.520557403564,3730300
2020-11-20,5043.384548749239,5071.519692023292,5006.7431184790385,5020.483966827393,4877000
2020-11-23,4975.337246505609,5026.372976807293,4953.745053164036,5013.941017150879,3975000
2020-11-24,5040.767180931427,5123.209773620103,5033.569783995378,5104.888809204102,4430200
2020-11-25,5091.148645422784,5117.320953487849,5029.644295544426,5030.952686309814,3498400
2020-11-27,5011.3240524437815,5038.1508093541,4956.362646864586,4966.177326202393,2523800
2020-11-30,4953.0907007253945,4978.608566353276,4934.7702330125885,4956.3624267578125,5539100
2020-12-01,4974.0278516672915,5046.655767940159,4952.4361597121715,5040.112815856934,6791700
2020-12-02,5057.1250324187495,5110.7780397178885,5039.458512183945,5108.160758972169,5415000
2020-12-03,5119.938602811972,5147.4193036208335,5083.951614232301,5136.296234130859,4313400
2020-12-04,5138.258820939921,5288.74922145676,5138.258820939921,5283.514659881593,4678200
2020-12-07,5300.527182958386,5374.463499468264,5270.429200152719,5344.365516662598,5224200
2020-12-08,5318.192914165752,5438.585337982388,5292.020604710371,5407.178466796875,5712800
2020-12-09,5442.511898683436,5560.287060872859,5420.2652572941615,5536.077583312988,6900000
2020-12-10,5498.781163101115,5588.4211585108515,5492.892156502823,5559.631568908691,8787800
2020-12-11,5496.164087273093,5574.680517413164,5437.93096009356,5561.594612121582,4869000
2020-12-14,5608.7045518371515,5612.630223502945,5519.718999980466,5522.336280822754,12877400
2020-12-15,5549.8163381816175,5574.679754511149,5505.97801233933,5515.138244628906,8624900
2020-12-16,5515.13994121704,5644.6921229916425,5509.905378528373,5602.816619873047,9049500
2020-12-17,5615.247211111389,5627.024724689013,5570.754437506503,5605.43253326416,5799900
