Date,Open,High,Low,Close,Volume
2020-08-24,4285.392092318251,4293.641089310983,4241.397092049165,4290.204029083251,8721000
2020-08-25,4313.57650102956,4356.196625702733,4296.390937280439,4310.826747894287,6620600
2020-08-26,4296.3901772646,4302.576989609094,4233.147439726071,4281.266799926758,6195800
2020-08-27,4296.390855991604,4328.012229756289,4278.517985412269,4297.078163146973,6389500
2020-08-28,4296.390751673968,4302.577564845614,4251.708182964207,4287.45418548584,6380400
2020-08-31,4288.141688744077,4317.013308279383,4258.582499849811,4275.768062591553,14189800
2020-09-01,4275.767654649022,4279.892021485782,4171.966718743052,4191.214725494385,12154000
2020-09-02,4178.841256133108,4249.645686596492,4156.156188762784,4234.522308349609,13287300
2020-09-03,4235.896785542798,4263.393786630962,4092.225492430359,4127.971488952637,16483900
2020-09-04,4136.908038676625,4160.9677178686115,4072.97773427411,4121.097354888916,16405800
2020-09-08,4115.5987130004,4124.535279530698,3996.674643908304,4023.4840812683105,11735900
2020-09-09,4050.9799036126055,4097.037074897166,4039.2935873773445,4061.291343688965,7173700
2020-09-10,4055.104957996025,4076.4148851201508,3999.4236477509535,4006.985336303711,11995300
2020-09-11,4018.672283303802,4074.3536059049043,4016.6100995066545,4055.105857849121,8573500
2020-09-14,4068.8537993088116,4130.721930968198,4060.6048024978536,4103.912494659424,6242400
2020-09-15,4122.472493987493,4132.096366277852,4082.6018662350316,4092.225738525391,8259100
2020-09-16,4101.850118562396,4122.47300428694,4072.2911909677136,4086.7270011901855,6159800
2020-09-17,4055.793085302665,4085.352276224868,4004.9237007155807,4083.2900924682617,6624800
2020-09-18,4061.978922663987,4105.286606761662,4044.1060558630274,4074.352546691894,13944500
2020-09-21,4050.2933344201083,4053.0430874168173,3911.4342170877676,3971.239902496338,16199700
2020-09-22,3971.239813978018,4045.4813076181567,3961.615940934933,4039.2944946289062,12466800
2020-09-23,4059.230225443417,4090.164293555141,4029.6710339400934,4055.105857849121,11436600
2020-09-24,4020.0464943588127,4043.418868370294,3966.427626662826,4004.2358093261723,10358800
2020-09-25,4004.923330725672,4113.536210541726,3998.0492106847773,4089.4765281677246,9835900
2020-09-28,4081.2271850052252,4138.970683739047,4053.042873851269,4104.599559783936,9616600
2020-09-29,4113.536133501055,4189.15250145819,4102.537384303092,4117.660762786865,8084100
2020-09-30,4134.158791727705,4168.529916051653,4110.099109593287,4144.470233917236,10322300
2020-10-01,4181.869627101137,4195.028777021138,4129.925238812908,4143.08438873291,8747600
2020-10-02,4113.303481190269,4156.244107407894,4064.129516956952,4066.899948120117,12574300
2020-10-05,4055.126132210901,4105.685316818896,4013.570717635335,4100.144718170166,10992300
2020-10-06,4109.83977913214,4118.1508068106905,3990.0214286387054,3999.02519607544,13113300
2020-10-07,4027.4219857486164,4223.4253551660795,4014.2625706190247,4184.640113830566,14632600
2020-10-08,4214.421951645422,4300.3034705419295,4187.410907601408,4267.751564025879,11787300
2020-10-09,4280.217518227764,4314.847110226699,4267.058368381186,4281.602733612061,9408400
2020-10-12,4292.684534419668,4311.384547292991,4258.054939662295,4282.29581451416,11531800
2020-10-13,4263.594862521622,4294.761279576125,4223.424414633835,4233.813396453857,8374300
2020-10-14,4232.42981460445,4268.444630822176,4205.418768491877,4224.811260223389,8822600
2020-10-15,4196.414313462156,4217.884757376915,4177.021824895821,4184.640113830566,13104700
2020-10-16,4201.955186546234,4276.062767428902,4200.570235160337,4241.4331703186035,9385400
2020-10-19,4280.217726372893,4323.158348562966,4190.873311262184,4208.880847930907,10999100
2020-10-20,4231.044454058885,4243.511130946111,4192.259207720529,4199.87776184082,6635100
2020-10-21,4182.563261257978,4207.496616815272,4152.089306800671,4157.629905700684,8004800
2020-10-22,4154.166002362113,4225.502880389539,4152.088311298116,4208.188083648682,7034900
2020-10-23,4213.037140233656,4240.048185175275,4160.400001811588,4164.555648803711,7336800
2020-10-26,4143.084440928153,4165.2473590741165,4089.062360972718,4132.695457458496,7484100
2020-10-27,4104.299708342213,4144.470167563619,4055.8184840444583,4068.2851600646973,10008000
2020-10-28,4017.0333645346873,4054.433393751112,3975.4779526516813,4000.411041259766,11931200
2020-10-29,4003.8741307289465,4046.814757358993,3930.459289417113,4011.4924201965337,8838600
2020-10-30,3996.9478278625916,4050.2774363522194,3988.6367989637592,4048.1997451782227,11155300
2020-11-02,4099.451530594966,4130.618220225005,4075.2109187731885,4120.229499816894,10318500
2020-11-03,4225.503323149351,4310.692364539201,4170.096020613445,4241.4331703186035,14236000
2020-11-04,4429.817803073065,4587.036462909485,4415.273436338516,4531.6288986206055,24699700
2020-11-05,4501.154558271636,4528.165599787885,4400.728945291293,4415.27331161499,17676100
2020-11-06,4405.577663789553,4496.307044836286,4389.648079821065,4418.73681640625,9680100
2020-11-09,4510.159095241297,4576.647860899172,4431.8961287173925,4438.129467010498,15533300
2020-11-10,4447.132682747204,4487.995881053944,4412.503086530447,4468.602863311768,11210000
2020-11-11,4506.695236032842,4510.158406713661,4365.406432427069,4392.4174728393555,8269700
